method,node,controller_seed,test_seed,amplitude,eta,relative_bound,state_guard_hits,model_sha256,initial_x,initial_y,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction
LQR_R1,2,-1,100,0.05,1.0,0.05,0,deterministic,"[-0.6200170516967773, 0.9629579782485962, -0.4305199086666107]","[0.2585463523864746, 0.16207295656204224, 0.19982454180717468]",0.14757138491683297,0.2653439338302204,0.4427141547504989,0.3172487461548529,0.05600623041391373,0.18837444145860094,6.5735029737247235,0.0125
LQR_R1,2,-1,101,0.05,1.0,0.05,0,deterministic,"[-0.550951361656189, 0.6109917163848877, 0.3617924749851227]","[-0.05787895619869232, -0.9383890628814697, 0.7895963788032532]",0.44309531017078874,0.8657545957357278,1.329285930512366,0.4558276253533952,0.8511106073856354,0.2566339833272677,9.738981917597696,0.02
LQR_R1,2,-1,102,0.05,1.0,0.05,0,deterministic,"[-0.5149568915367126, -0.7814074754714966, -0.3089001476764679]","[0.5584290027618408, 0.0793050229549408, 0.8485109210014343]",0.3397564908314623,0.49022629832573633,1.019269472494387,0.9463018287249185,0.25429612398147583,0.20203679827283028,3.008133118363476,0.0
LQR_R1,2,-1,103,0.05,1.0,0.05,0,deterministic,"[-0.12263999134302139, -0.037186793982982635, 0.47996628284454346]","[-0.12207181006669998, 0.919745683670044, -0.3810819089412689]",0.2910276647604513,0.6162794143630203,0.8730829942813538,0.524152194644198,0.2710925042629242,0.27177933964093315,9.489801522278462,0.02
LQR_R1,2,-1,104,0.05,1.0,0.05,0,deterministic,"[0.6484106183052063, -0.8674346804618835, 0.07659447193145752]","[0.5117452144622803, 0.6506502032279968, -0.5617742538452148]",0.225453402347327,0.6225188104850311,0.676360207041981,0.08230559491655892,0.04907890968024731,0.25985356095186585,12.026995278927558,0.0275
LQR_R1,2,-1,105,0.05,1.0,0.05,0,deterministic,"[-0.42927682399749756, 0.11211804300546646, 0.4673515558242798]","[-0.602249801158905, -0.4704720079898834, -0.3490790128707886]",0.10278824083925112,0.2739241069213676,0.3083647225177533,0.09784740559112878,0.1676342487335205,0.0913603257366212,1.3205576475078598,0.0
LQR_R1,2,-1,106,0.05,1.0,0.05,0,deterministic,"[-0.8895044922828674, 0.2718296945095062, -0.8628385663032532]","[0.9502007961273193, -0.6974973678588867, -0.4096177816390991]",0.08314741685899812,0.1694454945289467,0.24944225057699437,0.14055597331420874,0.07160879299044609,0.15922171024681403,5.278691858351453,0.01
LQR_R1,2,-1,107,0.05,1.0,0.05,0,deterministic,"[0.6331554651260376, -0.5412940382957458, -0.558035135269165]","[-0.916957676410675, -0.7854737043380737, 0.4266817569732666]",0.19750150862124347,0.4217031198069443,0.5925045258637304,0.2886770854209676,0.7602889537811279,0.16327487285471895,5.308995761012255,0.01
LQR_R1,2,-1,108,0.05,1.0,0.05,0,deterministic,"[0.2364661693572998, 0.06543176621198654, 0.1095544770359993]","[-0.17992550134658813, -0.7554280757904053, 0.9981473684310913]",0.2179456307654945,0.46048950774289454,0.6538368922964835,0.274250921551828,0.7012220621109009,0.15574595954561224,6.843301248126373,0.015
LQR_R1,2,-1,109,0.05,1.0,0.05,0,deterministic,"[0.9988187551498413, 0.9677178263664246, 0.040775928646326065]","[0.3314192593097687, -0.585135817527771, 0.520487904548645]",0.27566275298858645,0.6223752358834663,0.8269882589657593,0.4272759610120161,0.19163474813103676,0.29342755860731207,13.091230931131959,0.025
LQR_R1,2,-1,110,0.05,1.0,0.05,0,deterministic,"[-0.10864169895648956, 0.04931486025452614, -0.4704791009426117]","[-0.871351957321167, 0.2730865180492401, -0.019966647028923035]",0.17027156771774576,0.2264965190886747,0.5108147031532373,0.4601920090132841,0.16289697587490082,0.0911537372396691,0.48919153924016334,0.0
LQR_R1,2,-1,111,0.05,1.0,0.05,0,deterministic,"[-0.6049723625183105, -0.32344892621040344, 0.43083447217941284]","[-0.8419704437255859, -0.16797947883605957, -0.20451059937477112]",0.21688860417510122,0.3302632115492863,0.6506658125253036,0.291448215333124,0.048960015177726746,0.1639717460386686,3.5922479413214434,0.0025
LQR_R1,2,-1,112,0.05,1.0,0.05,0,deterministic,"[0.4448135197162628, -0.9011456966400146, 0.6439449191093445]","[0.9329946637153625, 0.5882050395011902, 0.9689865112304688]",0.110678205559617,0.15755945526545623,0.332034616678851,0.3433755512498779,0.0694221779704094,0.14167420290633478,3.8629854489708197,0.0
LQR_R1,2,-1,113,0.05,1.0,0.05,0,deterministic,"[0.41863173246383667, -0.023482682183384895, 0.2279641479253769]","[-0.4255177676677704, -0.7030157446861267, -0.44172894954681396]",0.19257593882314286,0.29303665923207345,0.5777278164694285,0.4649145991920873,0.1573951244354248,0.11825721347071648,0.7342051917800017,0.0
LQR_R1,2,-1,114,0.05,1.0,0.05,0,deterministic,"[-0.7814548015594482, -0.6798140406608582, -0.9797838926315308]","[0.11529668420553207, -0.6668115258216858, -0.3657369315624237]",0.2381642316170006,0.33099073045278754,0.7144926948510018,0.3140744349148906,0.2555103600025177,0.14493193813762803,1.9538575455058078,0.0
