node,mismatch,test_seed,method,continuous_mae,direct_key_word_disagreement,direct_key_bit_disagreement,direct_master_unique_values_per_stream,direct_master_entropy_bits,legacy_key_word_disagreement,legacy_key_bit_disagreement,legacy_master_unique_values_per_stream,legacy_master_entropy_bits,recovered_image_mae,recovered_image_psnr_db,exact_recovery
2,2.0,117,SMC,0.06031055517572289,0.08203125,0.04296875,2.25,1.5544351910942291,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,2.0,118,PPO,0.028234390694706235,0.03515625,0.02734375,2.5,1.7590836706784425,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,2.0,118,SAC,0.09167963848570555,0.1328125,0.08984375,2.5,1.7590836706784425,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,2.0,118,Fixed,2.1191607924289806,0.77734375,0.4479166666666667,2.5,1.7590836706784425,0.75,0.5,1.0,-0.0,111.1044921875,6.094821948486523,False
2,2.0,118,LQR,0.04377670353763582,0.06640625,0.048177083333333336,2.5,1.7590836706784425,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,2.0,118,SMC,0.045273020522775674,0.0703125,0.049479166666666664,2.5,1.7590836706784425,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,2.0,119,PPO,0.03279614049824886,0.0390625,0.03125,2.5,1.8429770257657871,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,2.0,119,SAC,0.04606661913567223,0.0703125,0.049479166666666664,2.5,1.8429770257657871,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,2.0,119,Fixed,2.2693237506682635,0.78125,0.4479166666666667,2.5,1.8429770257657871,0.75,0.4166666666666667,1.0,-0.0,63.822265625,8.985652582701588,False
2,2.0,119,LQR,0.0675624242479292,0.0625,0.044270833333333336,2.5,1.8429770257657871,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,2.0,119,SMC,0.03542777091805268,0.03125,0.022135416666666668,2.5,1.8429770257657871,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
