method,time,message,sent_signal,recovered_message,recovery_error,x1,y1
PPO,1.85,0.012533322907984257,2.2845757007598877,0.12149810791015625,0.10896478593349457,2.2720422744750977,2.1630775928497314
PPO,1.9000000000000001,-0.012533322907984257,2.285289764404297,0.09205508232116699,0.10458840429782867,2.297823190689087,2.19323468208313
PPO,1.9500000000000002,-0.03681245446205139,2.284386157989502,0.06349372863769531,0.1003061830997467,2.3211987018585205,2.2208924293518066
PPO,2.0,-0.05877852439880371,2.2834103107452393,0.03734564781188965,0.09612417221069336,2.342188835144043,2.2460646629333496
PPO,2.0500000000000003,-0.0770513266324997,2.283759355545044,0.01499629020690918,0.09204761683940887,2.3608107566833496,2.2687630653381348
PPO,2.1,-0.09048270434141159,2.2865943908691406,-0.0024030208587646484,0.08807968348264694,2.377077102661133,2.2889974117279053
PPO,2.15,-0.09822872281074524,2.292769193649292,-0.014005422592163086,0.08422330021858215,2.390997886657715,2.306774616241455
PPO,2.2,-0.09980267286300659,2.3027758598327637,-0.01932239532470703,0.08048027753829956,2.402578592300415,2.3220982551574707
PPO,2.25,-0.09510564804077148,2.3167154788970947,-0.018253087997436523,0.07685256004333496,2.411821126937866,2.3349685668945312
PPO,2.3000000000000003,-0.08443279564380646,2.3342885971069336,-0.011092185974121094,0.07334060966968536,2.4187214374542236,2.3453807830810547
PPO,2.35,-0.06845471262931824,2.354816198348999,0.0014896392822265625,0.0699443519115448,2.4232709407806396,2.3533265590667725
PPO,2.4000000000000004,-0.04817536845803261,2.377279281616211,0.01848888397216797,0.06666424870491028,2.425454616546631,2.358790397644043
PPO,2.45,-0.02486898936331272,2.4003829956054688,0.03863048553466797,0.06349947303533554,2.4252519607543945,2.361752510070801
PPO,2.5,-4.8985870794684264e-17,2.4226341247558594,0.06044888496398926,0.06044888496398926,2.4226341247558594,2.36218523979187
PPO,2.5500000000000003,0.02486898936331272,2.4424350261688232,0.08238077163696289,0.05751178413629532,2.4175660610198975,2.3600542545318604
PPO,2.6,0.04817536845803261,2.458179473876953,0.10286259651184082,0.05468722805380821,2.410004138946533,2.3553168773651123
PPO,2.6500000000000004,0.06845471262931824,2.4683501720428467,0.12042808532714844,0.0519733726978302,2.399895429611206,2.3479220867156982
PPO,2.7,0.08443279564380646,2.4716103076934814,0.13380169868469238,0.049368903040885925,2.3871774673461914,2.337808609008789
PPO,2.75,0.09510564804077148,2.4668829441070557,0.14197850227355957,0.046872854232788086,2.371777296066284,2.324904441833496
PPO,2.8000000000000003,0.09980267286300659,2.4534127712249756,0.1442863941192627,0.044483721256256104,2.353610038757324,2.309126377105713
PPO,2.85,0.09822872281074524,2.4308063983917236,0.140427827835083,0.04219910502433777,2.332577705383301,2.2903785705566406
PPO,2.9000000000000004,0.09048270434141159,2.399052143096924,0.13050127029418945,0.04001856595277786,2.3085694313049316,2.2685508728027344
PPO,2.95,0.0770513266324997,2.3585102558135986,0.11499142646789551,0.03794009983539581,2.281458854675293,2.243518829345703
PPO,3.0,0.05877852439880371,2.309882402420044,0.0947415828704834,0.03596305847167969,2.2511038780212402,2.2151408195495605
PPO,3.0500000000000003,0.03681245446205139,2.2541580200195312,0.07089924812316895,0.034086793661117554,2.2173454761505127,2.1832587718963623
PPO,3.1,0.012533322907984257,2.1925392150878906,0.044843196868896484,0.0323098748922348,2.1800057888031006,2.147696018218994
PPO,3.1500000000000004,-0.012533322907984257,2.1263554096221924,0.01809859275817871,0.030631914734840393,2.1388888359069824,2.1082568168640137
PPO,3.2,-0.03681245446205139,2.0569663047790527,-0.0077593326568603516,0.02905312180519104,2.0937788486480713,2.064725637435913
PPO,3.25,-0.05877852439880371,1.9856626987457275,-0.031205415725708008,0.027573108673095703,2.0444412231445312,2.0168681144714355
PPO,3.3000000000000003,-0.0770513266324997,1.9135725498199463,-0.050858497619628906,0.02619282901287079,1.9906238317489624,1.9644310474395752
PPO,3.35,-0.09048270434141159,1.8415757417678833,-0.06557083129882812,0.024911873042583466,1.9320584535598755,1.9071465730667114
PPO,3.4000000000000004,-0.09822872281074524,1.7702380418777466,-0.07449746131896973,0.023731261491775513,1.8684667348861694,1.8447355031967163
PPO,3.45,-0.09980267286300659,1.6997642517089844,-0.07715106010437012,0.022651612758636475,1.7995669841766357,1.7769153118133545
PPO,3.5,-0.09510564804077148,1.6299790143966675,-0.07343244552612305,0.021673202514648438,1.725084662437439,1.7034114599227905
PPO,3.5500000000000003,-0.08443279564380646,1.5603365898132324,-0.06363654136657715,0.02079625427722931,1.6447694301605225,1.6239731311798096
PPO,3.6,-0.06845471262931824,1.4899612665176392,-0.04843485355377197,0.020019859075546265,1.5584160089492798,1.5383961200714111
PPO,3.6500000000000004,-0.04817536845803261,1.4177186489105225,-0.02883279323577881,0.0193425752222538,1.4658939838409424,1.4465514421463013
PPO,3.7,-0.02486898936331272,1.3423149585723877,-0.0061081647872924805,0.01876082457602024,1.3671839237213135,1.3484231233596802
PPO,3.75,-7.347881115511007e-17,1.262421727180481,0.01826953887939453,0.01826953887939453,1.262421727180481,1.2441521883010864
PPO,3.8000000000000003,0.02486898936331272,1.1768145561218262,0.042729973793029785,0.017860984429717064,1.1519455909729004,1.1340845823287964
PPO,3.85,0.04817536845803261,1.0845178365707397,0.06570005416870117,0.017524685710668564,1.0363425016403198,1.0188177824020386
PPO,3.9000000000000004,0.06845471262931824,0.9849374294281006,0.08570384979248047,0.01724913716316223,0.9164827466011047,0.8992335796356201
PPO,3.95,0.08443279564380646,0.8779619336128235,0.10145485401153564,0.017022058367729187,0.7935291528701782,0.7765070796012878
PPO,4.0,0.09510564804077148,0.7640128135681152,0.11193841695785522,0.01683276891708374,0.6689071655273438,0.65207439661026
PPO,4.05,0.09980267286300659,0.6440297365188599,0.1164771318435669,0.016674458980560303,0.5442270636558533,0.527552604675293
PPO,4.1000000000000005,0.09822872281074524,0.5193897485733032,0.11477425694465637,0.016545534133911133,0.4211609959602356,0.40461549162864685
PPO,4.15,0.09048270434141159,0.3917798399925232,0.10693174600601196,0.016449041664600372,0.301297128200531,0.28484809398651123
PPO,4.2,0.0770513266324997,0.26305675506591797,0.09344245493412018,0.016391128301620483,0.18600544333457947,0.1696143001317978
PPO,4.25,0.05877852439880371,0.13512587547302246,0.075156070291996,0.01637754589319229,0.07634735107421875,0.05996980518102646
PPO,4.3,0.03681245446205139,0.009858733043074608,0.05322331190109253,0.016410857439041138,-0.026953721418976784,-0.04336457699537277
PPO,4.3500000000000005,0.012533322907984257,-0.1109536662697792,0.029022537171840668,0.016489215195178986,-0.12348698824644089,-0.13997620344161987
PPO,4.4,-0.012533322907984257,-0.22562794387340546,0.004073232412338257,0.01660655438899994,-0.21309462189674377,-0.2297011762857437
PPO,4.45,-0.03681245446205139,-0.3326135575771332,-0.02005869150161743,0.01675376296043396,-0.2958011031150818,-0.31255486607551575
PPO,4.5,-0.05877852439880371,-0.4305263161659241,-0.041858285665512085,0.016920238733291626,-0.37174779176712036,-0.388668030500412
PPO,4.55,-0.0770513266324997,-0.5181925892829895,-0.059956133365631104,0.01709519326686859,-0.441141277551651,-0.4582364559173584
PPO,4.6000000000000005,-0.09048270434141159,-0.5946992039680481,-0.07321411371231079,0.0172685906291008,-0.5042164921760559,-0.5214850902557373
PPO,4.65,-0.09822872281074524,-0.6594414710998535,-0.08079695701599121,0.01743176579475403,-0.5612127184867859,-0.5786445140838623
PPO,4.7,-0.09980267286300659,-0.7121619582176208,-0.08222496509552002,0.017577707767486572,-0.6123592853546143,-0.6299369931221008
PPO,4.75,-0.09510564804077148,-0.7529739737510681,-0.07740515470504761,0.017700493335723877,-0.6578683257102966,-0.6755688190460205
PPO,4.800000000000001,-0.08443279564380646,-0.782364010810852,-0.06663680076599121,0.017795994877815247,-0.6979312300682068,-0.7157272100448608
PPO,4.8500000000000005,-0.06845471262931824,-0.8011730909347534,-0.05059361457824707,0.017861098051071167,-0.7327184081077576,-0.7505794763565063
PPO,4.9,-0.04817536845803261,-0.8105556964874268,-0.030281662940979004,0.017893705517053604,-0.7623803019523621,-0.7802740335464478
PPO,4.95,-0.02486898936331272,-0.8119180798530579,-0.006975948810577393,0.01789304055273533,-0.7870491147041321,-0.8049421310424805
PPO,5.0,-9.797174158936853e-17,-0.8068416118621826,0.017858028411865234,0.017858028411865234,-0.8068416118621826,-0.8246996402740479
PPO,5.050000000000001,0.02486898936331272,-0.7969926595687866,0.04265785217285156,0.01778886280953884,-0.8218616247177124,-0.8396505117416382
PPO,5.1000000000000005,0.04817536845803261,-0.7840277552604675,0.06586122512817383,0.01768585667014122,-0.8322031497955322,-0.8498889803886414
PPO,5.15,0.06845471262931824,-0.7694985866546631,0.08600407838821411,0.017549365758895874,-0.8379533290863037,-0.8555026650428772
PPO,5.2,0.08443279564380646,-0.7547632455825806,0.10181277990341187,0.017379984259605408,-0.8391960263252258,-0.8565760254859924
PPO,5.25,0.09510564804077148,-0.7409094572067261,0.11228406429290771,0.01717841625213623,-0.8360151052474976,-0.8531935214996338
PPO,5.300000000000001,0.09980267286300659,-0.7286954522132874,0.11674821376800537,0.01694554090499878,-0.828498125076294,-0.8454436659812927
PPO,5.3500000000000005,0.09822872281074524,-0.7185120582580566,0.11491090059280396,0.016682177782058716,-0.8167407512664795,-0.8334229588508606
PPO,5.4,0.09048270434141159,-0.7103679776191711,0.10687237977981567,0.016389675438404083,-0.8008506894111633,-0.8172403573989868
PPO,5.45,0.0770513266324997,-0.7039011716842651,0.09311997890472412,0.016068652272224426,-0.780952513217926,-0.7970211505889893
PPO,5.5,0.05877852439880371,-0.6984133720397949,0.07449895143508911,0.0157204270362854,-0.7571918964385986,-0.772912323474884
PPO,5.550000000000001,0.03681245446205139,-0.6929275989532471,0.05215919017791748,0.015346735715866089,-0.7297400832176208,-0.7450867891311646
PPO,5.6000000000000005,0.012533322907984257,-0.6862648725509644,0.027482330799102783,0.014949007891118526,-0.6987981796264648,-0.7137472033500671
PPO,5.65,-0.012533322907984257,-0.6771334409713745,0.0019960999488830566,0.014529422856867313,-0.664600133895874,-0.6791295409202576
PPO,5.7,-0.03681245446205139,-0.6642277240753174,-0.022722065448760986,0.014090389013290405,-0.6274152994155884,-0.6415056586265564
PPO,5.75,-0.05877852439880371,-0.6463277339935303,-0.04514402151107788,0.01363450288772583,-0.5875492095947266,-0.6011837124824524
PPO,5.800000000000001,-0.0770513266324997,-0.6223936080932617,-0.06388610601425171,0.013165220618247986,-0.5453422665596008,-0.55850750207901
PPO,5.8500000000000005,-0.09048270434141159,-0.5916497111320496,-0.07779675722122192,0.012685947120189667,-0.5011669993400574,-0.5138529539108276
PPO,5.9,-0.09822872281074524,-0.5536512136459351,-0.08602836728096008,0.012200355529785156,-0.4554224908351898,-0.467622846364975
PPO,5.95,-0.09980267286300659,-0.5083297491073608,-0.08809012174606323,0.01171255111694336,-0.40852704644203186,-0.4202396273612976
PPO,6.0,-0.09510564804077148,-0.45601487159729004,-0.08387896418571472,0.011226683855056763,-0.36090922355651855,-0.3721359074115753
PPO,6.050000000000001,-0.08443279564380646,-0.39743053913116455,-0.07368624210357666,0.010746553540229797,-0.3129977285861969,-0.3237442970275879
PPO,6.1000000000000005,-0.06845471262931824,-0.33366602659225464,-0.05817902088165283,0.010275691747665405,-0.2652113139629364,-0.2754870057106018
PPO,6.15,-0.04817536845803261,-0.26612430810928345,-0.038358092308044434,0.009817276149988174,-0.21794892847537994,-0.227766215801239
PPO,6.2,-0.02486898936331272,-0.19645048677921295,-0.015495061874389648,0.009373927488923073,-0.17158149182796478,-0.1809554249048233
PPO,6.25,-1.2246468525851679e-16,-0.1264454424381256,0.008947640657424927,0.008947640657424927,-0.1264454424381256,-0.13539308309555054
PPO,6.300000000000001,0.02486898936331272,-0.05796950310468674,0.03340883553028107,0.008539846166968346,-0.08283849060535431,-0.0913783386349678
PPO,6.3500000000000005,0.04817536845803261,0.007157847285270691,0.05632682517170906,0.008151456713676453,-0.04101752117276192,-0.04916897788643837
PPO,6.4,0.06845471262931824,0.06725616753101349,0.07623755186796188,0.007782839238643646,-0.001198542769998312,-0.008981381542980671
PPO,6.45,0.08443279564380646,0.12087467312812805,0.09186680614948273,0.0074340105056762695,0.03644188120961189,0.029007865116000175
PPO,6.5,0.09510564804077148,0.1668696403503418,0.10221035033464432,0.007104702293872833,0.07176399976015091,0.06465929001569748
PPO,6.550000000000001,0.09980267286300659,0.20446428656578064,0.10659715533256531,0.006794482469558716,0.10466160625219345,0.09786713123321533
PPO,6.6000000000000005,0.09822872281074524,0.23328708112239838,0.10473144054412842,0.006502717733383179,0.13505835831165314,0.12855564057826996
PPO,6.65,0.09048270434141159,0.253386914730072,0.09671150147914886,0.006228797137737274,0.16290421783924103,0.15667541325092316
PPO,6.7,0.0770513266324997,0.2652233839035034,0.08302342891693115,0.0059721022844314575,0.18817205727100372,0.18219995498657227
PPO,6.75,0.05877852439880371,0.26963311433792114,0.06451055407524109,0.005732029676437378,0.21085457503795624,0.20512256026268005
PPO,6.800000000000001,0.03681245446205139,0.2677741050720215,0.04232047498226166,0.005508020520210266,0.2309616506099701,0.22545363008975983
PPO,6.8500000000000005,0.012533322907984257,0.2610514760017395,0.01783294975757599,0.005299626849591732,0.24851815402507782,0.2432185262441635
PPO,6.9,-0.012533322907984257,0.25102871656417847,-0.0074269771575927734,0.005106345750391483,0.26356205344200134,0.25845569372177124
PPO,6.95,-0.03681245446205139,0.23933064937591553,-0.031884610652923584,0.004927843809127808,0.2761431038379669,0.2712152600288391
PPO,7.0,-0.05877852439880371,0.22754302620887756,-0.05401480197906494,0.0047637224197387695,0.2863215506076813,0.2815578281879425
PPO,7.050000000000001,-0.0770513266324997,0.21711598336696625,-0.07243768870830536,0.004613637924194336,0.29416730999946594,0.2895536720752716
PPO,7.1000000000000005,-0.09048270434141159,0.20927658677101135,-0.08600541949272156,0.004477284848690033,0.29975929856300354,0.2952820062637329
PPO,7.15,-0.09822872281074524,0.2049560546875,-0.09387442469596863,0.004354298114776611,0.30318477749824524,0.29883047938346863
PPO,7.2,-0.09980267286300659,0.20473641157150269,-0.09555819630622864,0.004244476556777954,0.3045390844345093,0.3002946078777313
PPO,7.25,-0.09510564804077148,0.2088192105293274,-0.0909583568572998,0.00414729118347168,0.3039248585700989,0.2997775673866272
PPO,7.300000000000001,-0.08443279564380646,0.21701915562152863,-0.08037050068378448,0.004062294960021973,0.3014519512653351,0.2973896563053131
PPO,7.3500000000000005,-0.06845471262931824,0.22878214716911316,-0.06446552276611328,0.003989189863204956,0.2972368597984314,0.29324766993522644
PPO,7.4,-0.04817536845803261,0.24322670698165894,-0.04424792528152466,0.00392744317650795,0.29140207171440125,0.2874746322631836
PPO,7.45,-0.02486898936331272,0.259206622838974,-0.02099248766899109,0.0038765016943216324,0.28407561779022217,0.2801991105079651
PPO,7.5,-1.4695762231022014e-16,0.27539026737213135,0.003835827112197876,0.003835827112197876,0.27539026737213135,0.27155444025993347
PPO,7.550000000000001,0.02486898936331272,0.29035186767578125,0.02867385745048523,0.0038048680871725082,0.2654828727245331,0.261678010225296
PPO,7.6000000000000005,0.04817536845803261,0.30266860127449036,0.05195826292037964,0.0037828944623470306,0.25449323654174805,0.2507103383541107
PPO,7.65,0.06845471262931824,0.31101807951927185,0.07222399115562439,0.0037692785263061523,0.2425633668899536,0.23879408836364746
PPO,7.7,0.08443279564380646,0.3142690360546112,0.08819609880447388,0.0037633031606674194,0.22983624041080475,0.22607293725013733
PPO,7.75,0.09510564804077148,0.3115604519844055,0.09886983036994934,0.0037641823291778564,0.21645478904247284,0.21269062161445618
PPO,7.800000000000001,0.09980267286300659,0.30236345529556274,0.10357387363910675,0.0037712007761001587,0.20256079733371735,0.198789581656456
PPO,7.8500000000000005,0.09822872281074524,0.28652238845825195,0.10201239585876465,0.003783673048019409,0.1882936656475067,0.1845099925994873
PPO,7.9,0.09048270434141159,0.26427212357521057,0.09428352117538452,0.003800816833972931,0.17378942668437958,0.16998860239982605
PPO,7.95,0.0770513266324997,0.23623092472553253,0.08087317645549774,0.003821849822998047,0.15917959809303284,0.1553577482700348
PPO,8.0,0.05877852439880371,0.2033688873052597,0.06262460350990295,0.003846079111099243,0.144590362906456,0.14074428379535675
PPO,8.05,0.03681245446205139,0.16695407032966614,0.040685221552848816,0.0038727670907974243,0.13014161586761475,0.12626884877681732
PPO,8.1,0.012533322907984257,0.12847961485385895,0.016434580087661743,0.0039012571796774864,0.11594628542661667,0.1120450347661972
PPO,8.15,-0.012533322907984257,0.08957640826702118,-0.008602447807788849,0.003930875100195408,0.10210973024368286,0.09817885607481003
PPO,8.200000000000001,-0.03681245446205139,0.051916785538196564,-0.0328514501452446,0.003961004316806793,0.08872924000024796,0.08476823568344116
PPO,8.25,-0.05877852439880371,0.01711517572402954,-0.05478748679161072,0.003991037607192993,0.07589370012283325,0.07190266251564026
PPO,8.3,-0.0770513266324997,-0.013367921113967896,-0.07303087413311005,0.0040204524993896484,0.0636834055185318,0.05966295674443245
PPO,8.35,-0.09048270434141159,-0.03831280395388603,-0.08643398433923721,0.0040487200021743774,0.05216990038752556,0.04812118038535118
PPO,8.4,-0.09822872281074524,-0.05681268870830536,-0.09415331482887268,0.004075407981872559,0.04141603410243988,0.03734062612056732
PPO,8.450000000000001,-0.09980267286300659,-0.0683266669511795,-0.09570257365703583,0.004100099205970764,0.03147600591182709,0.02737591043114662
PPO,8.5,-0.09510564804077148,-0.07271009683609009,-0.09098322689533234,0.004122421145439148,0.022395551204681396,0.018273133784532547
PPO,8.55,-0.08443279564380646,-0.07022063434123993,-0.08029074221849442,0.004142053425312042,0.014212164096534252,0.01007010880857706
PPO,8.6,-0.06845471262931824,-0.06149933114647865,-0.06429597735404968,0.004158735275268555,0.00695538055151701,0.002796647371724248
PPO,8.65,-0.04817536845803261,-0.04752826318144798,-0.044003140181303024,0.004172228276729584,0.0006471064407378435,-0.003525123931467533
PPO,8.700000000000001,-0.02486898936331272,-0.029567018151283264,-0.020686618983745575,0.004182370379567146,-0.004698027856647968,-0.008880398236215115
PPO,8.75,-1.714505461270337e-16,-0.009072287939488888,0.00418902188539505,0.00418902188539505,-0.009072287939488888,-0.013261309824883938
PPO,8.8,0.02486898936331272,0.012394553981721401,0.02906108647584915,0.00419209711253643,-0.01247443538159132,-0.016666533425450325
PPO,8.85,0.04817536845803261,0.033266060054302216,0.05236692726612091,0.004191558808088303,-0.014909306541085243,-0.019100865349173546
PPO,8.9,0.06845471262931824,0.05206731706857681,0.07264211028814316,0.004187397658824921,-0.016387393698096275,-0.020574793219566345
PPO,8.950000000000001,0.08443279564380646,0.06750838458538055,0.08861245214939117,0.004179656505584717,-0.016924407333135605,-0.02110407128930092
PPO,9.0,0.09510564804077148,0.07856480777263641,0.09927406907081604,0.004168421030044556,-0.01654083840548992,-0.020709263160824776
PPO,9.05,0.09980267286300659,0.08454117178916931,0.10395647585391998,0.004153802990913391,-0.015261503867805004,-0.019415300339460373
PPO,9.1,0.09822872281074524,0.08511361479759216,0.10236464440822601,0.004135921597480774,-0.013115105219185352,-0.01725102961063385
PPO,9.15,0.09048270434141159,0.08034893870353699,0.09459768980741501,0.004114985466003418,-0.010133769363164902,-0.014248749241232872
PPO,9.200000000000001,0.0770513266324997,0.07069872319698334,0.08114248514175415,0.004091158509254456,-0.006352601107209921,-0.010443763807415962
PPO,9.25,0.05877852439880371,0.05696931108832359,0.06284322589635849,0.004064701497554779,-0.0018092140089720488,-0.005873914808034897
PPO,9.3,0.03681245446205139,0.040269166231155396,0.04084828868508339,0.004035834223031998,0.003456712234765291,-0.0005791233852505684
PPO,9.35,0.012533322907984257,0.021937211975455284,0.01653815247118473,0.004004829563200474,0.009403889067471027,0.005399059038609266
PPO,9.4,-0.012533322907984257,0.0034565394744277,-0.008561364375054836,0.0039719585329294205,0.015989862382411957,0.012017903849482536
PPO,9.450000000000001,-0.03681245446205139,-0.013641005381941795,-0.0328749418258667,0.003937512636184692,0.023171449080109596,0.019233938306570053
PPO,9.5,-0.05877852439880371,-0.027873357757925987,-0.054876744747161865,0.0039017796516418457,0.030905166640877724,0.027003386989235878
PPO,9.55,-0.0770513266324997,-0.03790369629859924,-0.07318627089262009,0.003865055739879608,0.03914763033390045,0.035282574594020844
PPO,9.600000000000001,-0.09048270434141159,-0.04262673109769821,-0.08665505051612854,0.0038276538252830505,0.04785597324371338,0.04402831941843033
PPO,9.65,-0.09822872281074524,-0.04124053567647934,-0.09443885833024979,0.003789864480495453,0.0569881871342659,0.05319832265377045
PPO,9.700000000000001,-0.09980267286300659,-0.03329917788505554,-0.0960506796836853,0.003751993179321289,0.06650349497795105,0.06275150179862976
PPO,9.75,-0.09510564804077148,-0.01874300092458725,-0.09139133244752884,0.0037143155932426453,0.07636264711618423,0.07264833152294159
PPO,9.8,-0.08443279564380646,0.002095460891723633,-0.08075566589832306,0.0036771297454833984,0.08652825653553009,0.08285112679004669
PPO,9.850000000000001,-0.06845471262931824,0.028510302305221558,-0.0648140236735344,0.003640688955783844,0.0969650149345398,0.09332432597875595
PPO,9.9,-0.04817536845803261,0.05946462228894234,-0.04457010701298714,0.003605261445045471,0.10763999074697495,0.10403472930192947
PPO,9.950000000000001,-0.02486898936331272,0.09365378320217133,-0.0212978795170784,0.0035711098462343216,0.1185227707028389,0.11495166271924973
PPO,10.0,-1.9594348317873706e-16,0.12958568334579468,0.00353848934173584,0.00353848934173584,0.12958568334579468,0.12604719400405884
PPO,10.05,0.02486898936331272,0.16567286849021912,0.028376594185829163,0.0035076048225164413,0.14080387353897095,0.13729627430438995
PPO,10.100000000000001,0.04817536845803261,0.20033082365989685,0.05165398120880127,0.0034786127507686615,0.15215545892715454,0.14867684245109558
PPO,10.15,0.06845471262931824,0.23207634687423706,0.07190647721290588,0.0034517645835876465,0.16362163424491882,0.16016986966133118
PPO,10.200000000000001,0.08443279564380646,0.25961944460868835,0.08786001801490784,0.0034272223711013794,0.1751866489648819,0.17175942659378052
PPO,10.25,0.09510564804077148,0.28194355964660645,0.09851081669330597,0.003405168652534485,0.18683791160583496,0.18343274295330048
PPO,10.3,0.09980267286300659,0.2983686327934265,0.1031884253025055,0.0033857524394989014,0.19856595993041992,0.19518020749092102
PPO,10.350000000000001,0.09822872281074524,0.30859309434890747,0.10159778594970703,0.003369063138961792,0.21036437153816223,0.20699530839920044
PPO,10.4,0.09048270434141159,0.31271255016326904,0.09383794665336609,0.0033552423119544983,0.22222985327243805,0.21887460350990295
PPO,10.450000000000001,0.0770513266324997,0.3112133741378784,0.08039571344852448,0.0033443868160247803,0.23416206240653992,0.23081766068935394
PPO,10.5,0.05877852439880371,0.30494213104248047,0.0621151328086853,0.003336608409881592,0.24616362154483795,0.24282699823379517
PPO,10.55,0.03681245446205139,0.2950524091720581,0.04014444351196289,0.003331989049911499,0.2582399547100067,0.2549079656600952
PPO,10.600000000000001,0.012533322907984257,0.2829325199127197,0.015863865613937378,0.003330542705953121,0.27039918303489685,0.26706865429878235
PPO,10.65,-0.012533322907984257,0.27011874318122864,-0.009201079607009888,0.003332243300974369,0.2826520800590515,0.2793198227882385
PPO,10.700000000000001,-0.03681245446205139,0.2581995129585266,-0.03347519040107727,0.003337264060974121,0.295011967420578,0.2916747033596039
PPO,10.75,-0.05877852439880371,0.24871590733528137,-0.0554330050945282,0.0033455193042755127,0.3074944317340851,0.30414891242980957
PPO,10.8,-0.0770513266324997,0.24306605756282806,-0.07369421422481537,0.003357112407684326,0.32011738419532776,0.31676027178764343
PPO,10.850000000000001,-0.09048270434141159,0.2424180507659912,-0.0871107280254364,0.003371976315975189,0.3329007625579834,0.3295287787914276
PPO,10.9,-0.09822872281074524,0.24763771891593933,-0.09483855962753296,0.0033901631832122803,0.34586644172668457,0.3424762785434723
PPO,10.950000000000001,-0.09980267286300659,0.2592354714870453,-0.09639108180999756,0.003411591053009033,0.3590381443500519,0.35562655329704285
PPO,11.0,-0.09510564804077148,0.2773355543613434,-0.0916694700717926,0.003436177968978882,0.37244120240211487,0.369005024433136
PPO,11.05,-0.08443279564380646,0.30166977643966675,-0.08096876740455627,0.003464028239250183,0.386102557182312,0.382638543844223
PPO,11.100000000000001,-0.06845471262931824,0.33159562945365906,-0.06495985388755798,0.003494858741760254,0.4000503420829773,0.39655548334121704
PPO,11.15,-0.04817536845803261,0.36613863706588745,-0.04464659094810486,0.0035287775099277496,0.41431400179862976,0.4107852280139923
PPO,11.200000000000001,-0.02486898936331272,0.40405502915382385,-0.021303385496139526,0.003565603867173195,0.428924024105072,0.4253584146499634
PPO,11.25,-2.2043642023044041e-16,0.4439117908477783,0.003605276346206665,0.003605276346206665,0.4439117908477783,0.44030651450157166
PPO,11.3,0.02486898936331272,0.48417845368385315,0.028516680002212524,0.003647690638899803,0.459309458732605,0.4556617736816406
PPO,11.350000000000001,0.04817536845803261,0.5233251452445984,0.05186808109283447,0.0036927126348018646,0.4751497805118561,0.4714570641517639
PPO,11.4,0.06845471262931824,0.559920608997345,0.07219493389129639,0.0037402212619781494,0.49146589636802673,0.4877256751060486
PPO,11.450000000000001,0.08443279564380646,0.5927240252494812,0.08822280168533325,0.0037900060415267944,0.5082912445068359,0.504501223564148
PPO,11.5,0.09510564804077148,0.620765209197998,0.09894770383834839,0.0038420557975769043,0.5256595611572266,0.5218175053596497
PPO,11.55,0.09980267286300659,0.6434069275856018,0.10369879007339478,0.0038961172103881836,0.5436042547225952,0.539708137512207
PPO,11.600000000000001,0.09822872281074524,0.660387396812439,0.10218065977096558,0.003951936960220337,0.5621586441993713,0.5582067370414734
PPO,11.65,0.09048270434141159,0.6718384027481079,0.09449195861816406,0.004009254276752472,0.5813556909561157,0.5773464441299438
PPO,11.700000000000001,0.0770513266324997,0.6782790422439575,0.0811193585395813,0.004068031907081604,0.6012277007102966,0.5971596837043762
PPO,11.75,0.05877852439880371,0.6805847883224487,0.06290644407272339,0.004127919673919678,0.621806263923645,0.6176783442497253
PPO,11.8,0.03681245446205139,0.6799342632293701,0.041001081466674805,0.004188627004623413,0.6431217789649963,0.6389331817626953
PPO,11.850000000000001,0.012533322907984257,0.677736759185791,0.01678299903869629,0.004249676130712032,0.6652034521102905,0.6609537601470947
PPO,11.9,-0.012533322907984257,0.6755457520484924,-0.00822228193283081,0.004311040975153446,0.6880790591239929,0.6837680339813232
PPO,11.950000000000001,-0.03681245446205139,0.6749621629714966,-0.032440185546875,0.004372268915176392,0.7117745876312256,0.7074023485183716
PPO,12.0,-0.05877852439880371,0.6775352358818054,-0.054345667362213135,0.004432857036590576,0.7363137602806091,0.7318809032440186
PPO,12.05,-0.0770513266324997,0.6846666932106018,-0.07255882024765015,0.004492506384849548,0.7617180347442627,0.757225513458252
PPO,12.100000000000001,-0.09048270434141159,0.6975234150886536,-0.08593201637268066,0.0045506879687309265,0.7880061268806458,0.7834554314613342
PPO,12.15,-0.09822872281074524,0.7169647216796875,-0.09362190961837769,0.004606813192367554,0.8151934742927551,0.8105866312980652
PPO,12.200000000000001,-0.09980267286300659,0.7434895634651184,-0.09514200687408447,0.004660665988922119,0.843292236328125,0.8386315703392029
PPO,12.25,-0.09510564804077148,0.7772049307823181,-0.0903940200805664,0.004711627960205078,0.8723105788230896,0.8675989508628845
PPO,12.3,-0.08443279564380646,0.8178195953369141,-0.07967376708984375,0.0047590285539627075,0.9022523760795593,0.8974933624267578
PPO,12.350000000000001,-0.06845471262931824,0.8646621704101562,-0.06365221738815308,0.004802495241165161,0.9331169128417969,0.9283143877983093
PPO,12.4,-0.04817536845803261,0.9167225360870361,-0.043334245681762695,0.004841122776269913,0.9648979306221008,0.9600567817687988
PPO,12.450000000000001,-0.02486898936331272,0.9727151393890381,-0.019994258880615234,0.004874730482697487,0.9975841045379639,0.9927093982696533
