model_name,train_seed,node,method,test_seed,mismatch,pulse_step,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction,max_post_pulse,mean_post_pulse_error,recovery_steps,recovery_time,controlled_nodes,observation_mode,observation_dim,num_control_inputs,action_limit,noise_std
ppo_continuous_hopfield_node2_final_seed_123,123,2,PPO,104,0.0,-1,0.1531683853242921,0.49774383607136347,0.4595051559728763,0.05553232285159605,0.021192945539951324,0.24595772331938184,15.98051496248575,0.0375,nan,nan,nan,nan,2,full,6,1,4.0,0.0
ppo_continuous_hopfield_node2_final_seed_123,123,2,PPO,105,0.0,-1,0.03347260425686341,0.09178971970140967,0.10041781277059023,0.050320859228111345,0.02988712303340435,0.11942364511421494,7.307653172082327,0.02,nan,nan,nan,nan,2,full,6,1,4.0,0.0
ppo_continuous_hopfield_node2_final_seed_123,123,2,PPO,106,0.0,-1,0.13143307321293843,0.3809182670368962,0.39429921963881526,0.035747393442570795,0.03782931063324213,0.2084497159295843,11.229586623898419,0.0275,nan,nan,nan,nan,2,full,6,1,4.0,0.0
ppo_continuous_hopfield_node2_final_seed_123,123,2,PPO,107,0.0,-1,0.10681279225031833,0.31349749541886407,0.320438376750955,0.04345268299113269,0.06389909982681274,0.1472397953494826,7.113639191013758,0.0175,nan,nan,nan,nan,2,full,6,1,4.0,0.0
ppo_continuous_hopfield_node2_final_seed_123,123,2,PPO,108,0.0,-1,0.031787957816329766,0.08837248639105114,0.0953638734489893,0.05549027838882197,0.02198117971420288,0.0581941956147886,3.7230130796369196,0.01,nan,nan,nan,nan,2,full,6,1,4.0,0.0
ppo_continuous_hopfield_node2_final_seed_123,123,2,PPO,109,0.0,-1,0.10287562359808786,0.3284535784948543,0.30862687079426354,0.07718765965582412,0.032847714610397816,0.14134646500658216,6.721871226336102,0.015,nan,nan,nan,nan,2,full,6,1,4.0,0.0
ppo_continuous_hopfield_node2_final_seed_123,123,2,PPO,110,0.0,-1,0.04336023351339374,0.10884953780965292,0.13008070054018123,0.09001719289355808,0.060634955763816833,0.08770974840680858,4.942157433747749,0.015,nan,nan,nan,nan,2,full,6,1,4.0,0.0
ppo_continuous_hopfield_node2_final_seed_123,123,2,PPO,111,0.0,-1,0.2525705449270156,0.7633173165709082,0.7577116347810468,0.06994757006795686,0.055491168051958084,0.34523409486114237,23.48243571309149,0.0575,nan,nan,nan,nan,2,full,6,1,4.0,0.0
ppo_continuous_hopfield_node2_final_seed_123,123,2,PPO,112,0.0,-1,0.04377699267167168,0.134658319519326,0.13133097801501503,0.048568971535581866,0.037473440170288086,0.0768019750602822,3.474754520989718,0.01,nan,nan,nan,nan,2,full,6,1,4.0,0.0
ppo_continuous_hopfield_node2_final_seed_123,123,2,PPO,113,0.0,-1,0.21486745944559413,0.6652484608527907,0.6446023783367824,0.03792409604001376,0.0048139095306396484,0.22627254568058952,11.77781870776013,0.0275,nan,nan,nan,nan,2,full,6,1,4.0,0.0
