method,controlled_nodes,num_control_inputs,node,controller_seed,test_seed,scenario,mismatch,noise_std,pulse_step,observation_dim,action_limit,state_guard_hits,model_sha256,initial_x,initial_y,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction,max_post_pulse,mean_post_pulse_error
SMC,3,1,3,-1,113,mismatch,1.0,0.0,-1,6,4.0,0,deterministic,"[0.41863173246383667, -0.023482682183384895, 0.2279641479253769]","[-0.4255177676677704, -0.7030157446861267, -0.44172894954681396]",0.1406240995028091,0.25984417414054467,0.42187229850842733,0.1809321589032073,0.018651902675628662,0.1729007815132414,2.5444224496138172,0.0025,,
SMC,3,1,3,-1,114,mismatch,1.0,0.0,-1,6,4.0,0,deterministic,"[-0.7814548015594482, -0.6798140406608582, -0.9797838926315308]","[0.11529668420553207, -0.6668115258216858, -0.3657369315624237]",0.034165922950462425,0.07508568971173145,0.10249776885138727,0.00598306328713618,0.012373998761177063,0.0712036491129135,2.4540623004771587,0.0075,,
SMC,3,1,3,-1,115,mismatch,1.0,0.0,-1,6,4.0,0,deterministic,"[-0.13505227863788605, -0.6992138028144836, -0.6386840343475342]","[-0.08365152776241302, -0.7399067878723145, -0.1394127458333969]",0.05691740718296267,0.07731781608113966,0.170752221548888,0.1236468327726111,0.32064566016197205,0.08098008530693444,2.6097377449781374,0.0075,,
SMC,3,1,3,-1,116,mismatch,1.0,0.0,-1,6,4.0,0,deterministic,"[0.0036390621680766344, -0.36614876985549927, -0.6434957981109619]","[0.9050279259681702, 0.8802486658096313, -0.9539850950241089]",0.17659144107397903,0.3631425622397507,0.5297743232219371,0.17917989332366874,0.36048732697963715,0.22094406567277627,7.552591382459507,0.0175,,
SMC,3,1,3,-1,117,mismatch,1.0,0.0,-1,6,4.0,0,deterministic,"[0.11515316367149353, 0.7238221168518066, -0.36945784091949463]","[-0.9954982399940491, 0.7611866593360901, 0.800013542175293]",0.045225790468588815,0.1666826567296068,0.13567737140576647,0.048569177783289806,0.010601529851555824,0.11811072420415368,6.237558799564193,0.0175,,
SMC,3,1,3,-1,118,mismatch,1.0,0.0,-1,6,4.0,0,deterministic,"[0.7532855868339539, -0.8538441061973572, 0.6052027344703674]","[0.3583809733390808, -0.14669764041900635, -0.04589289054274559]",0.05745945402969942,0.09402923387407155,0.17237836208909824,0.10250671912720542,0.03682168573141098,0.1032994181336053,5.614851439587646,0.015,,
SMC,3,1,3,-1,119,mismatch,1.0,0.0,-1,6,4.0,0,deterministic,"[0.9546050429344177, -0.7296091914176941, 0.7618905305862427]","[-0.6044704914093018, 0.3422892987728119, 0.2229812741279602]",0.050768983269347215,0.11630844699359037,0.15230694980804166,0.09087547217208294,0.012599103152751923,0.13358818934162026,6.187514398422756,0.0175,,
SMC,3,1,3,-1,100,mismatch,1.5,0.0,-1,6,4.0,0,deterministic,"[-0.6200170516967773, 0.9629579782485962, -0.4305199086666107]","[0.2585463523864746, 0.16207295656204224, 0.19982454180717468]",0.09439755863171762,0.12292082388830153,0.28319267589515285,0.2853141924665298,0.1343560479581356,0.1711594734286908,5.988345111782267,0.0175,,
SMC,3,1,3,-1,101,mismatch,1.5,0.0,-1,6,4.0,0,deterministic,"[-0.550951361656189, 0.6109917163848877, 0.3617924749851227]","[-0.05787895619869232, -0.9383890628814697, 0.7895963788032532]",0.16325949544918508,0.26929099376074883,0.4897784863475552,0.20457438655473567,0.42304766178131104,0.18280186305892945,8.520977915082435,0.025,,
SMC,3,1,3,-1,102,mismatch,1.5,0.0,-1,6,4.0,0,deterministic,"[-0.5149568915367126, -0.7814074754714966, -0.3089001476764679]","[0.5584290027618408, 0.0793050229549408, 0.8485109210014343]",0.12431259649315678,0.25174573606048867,0.3729377894794703,0.08585553581791895,0.03983733803033829,0.16680226966576597,4.810812722097495,0.0075,,
SMC,3,1,3,-1,103,mismatch,1.5,0.0,-1,6,4.0,0,deterministic,"[-0.12263999134302139, -0.037186793982982635, 0.47996628284454346]","[-0.12207181006669998, 0.919745683670044, -0.3810819089412689]",0.11147915665640906,0.17360559850252463,0.3344374699692272,0.39674215524652856,0.09625956416130066,0.21992920894326584,8.29038863709305,0.0225,,
