scenario,node,method,controller_seed,test_seed,mismatch,pulse_step,linear_gain,smc_reaching_gain,smc_boundary_width,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction,max_post_pulse,mean_post_pulse_error
mismatch,3,Linear,-1,117,2.0,-1,32.0,,,0.040823071298761573,0.16610797632818716,0.1224692138962847,0.02176671132824763,0.00868239440023899,0.1471338841757572,6.3509326028036615,0.0175,,
mismatch,3,LQR,-1,117,2.0,-1,,,,0.08660632831505899,0.19173563039296188,0.25981898494517697,0.1578828358683551,0.028065822087228298,0.1260853488653047,3.5737156380185717,0.005,,
mismatch,3,SMC,-1,117,2.0,-1,,16.0,0.5,0.05719993202091626,0.1678887089689734,0.17159979606274878,0.09598926773271811,0.020945576950907707,0.14743920281109055,6.250496601232616,0.015,,
mismatch,3,PPO,1024,117,2.0,-1,,,,0.04292180290111245,0.16247820626378154,0.12876540870333736,0.023675701687296415,0.009982582181692123,0.15684179095853296,7.625634161765061,0.02,,
mismatch,3,PPO,123,117,2.0,-1,,,,0.04531415114477308,0.16610085350189652,0.13594245343431924,0.022081528468356457,0.011444231495261192,0.161686717603992,8.33811999090909,0.025,,
mismatch,3,PPO,42,117,2.0,-1,,,,0.04359826088824146,0.16375065082256046,0.13079478266472438,0.021136857356508203,0.0067132990807294846,0.15237118053874768,7.421221571027262,0.0225,,
mismatch,3,Linear,-1,118,2.0,-1,32.0,,,0.06531449361508426,0.11504780893765643,0.19594348084525276,0.09173072716738614,0.0323886014521122,0.10407180300079974,4.2895111220789905,0.0125,,
mismatch,3,LQR,-1,118,2.0,-1,,,,0.10472926130426966,0.15485520063355981,0.314187783912809,0.20646927640255955,0.06845087185502052,0.1053543734368421,3.1681292241962526,0.0,,
mismatch,3,SMC,-1,118,2.0,-1,,16.0,0.5,0.09528227911929965,0.13907809381421427,0.28584683735789895,0.19610833675301645,0.0710185132920742,0.1154343233370275,5.557767027786053,0.015,,
mismatch,3,PPO,1024,118,2.0,-1,,,,0.051962545942646744,0.0938233743917186,0.15588763782794024,0.055362288003649424,0.03286569193005562,0.11170604654083822,4.05406105294809,0.01,,
mismatch,3,PPO,123,118,2.0,-1,,,,0.05209988659767996,0.09254303139110222,0.1562996597930399,0.05561247037401722,0.01995616778731346,0.12255959315376444,5.373397250058944,0.015,,
mismatch,3,PPO,42,118,2.0,-1,,,,0.05281054543049469,0.09223361807652124,0.15843163629148407,0.05841393777410741,0.022584494203329086,0.11905271764333705,5.193018157527195,0.015,,
mismatch,3,Linear,-1,119,2.0,-1,32.0,,,0.053607259107891436,0.11928029698233343,0.1608217773236743,0.0612187866512456,0.0036136992275714874,0.16475635692663027,5.284739665138583,0.015,,
mismatch,3,LQR,-1,119,2.0,-1,,,,0.05807255358990291,0.11986872585782982,0.17421766076970874,0.08200420870411175,0.03983272984623909,0.16678223522215097,3.8383327288739553,0.0025,,
mismatch,3,SMC,-1,119,2.0,-1,,16.0,0.5,0.0761684889112408,0.13084230206122852,0.22850546673372238,0.17661588954060903,0.025310751050710678,0.17402702029972997,6.14068950243079,0.0175,,
mismatch,3,PPO,1024,119,2.0,-1,,,,0.04633970470117375,0.11462976202798347,0.13901911410352127,0.05587820644363945,0.007619064301252365,0.18254435874354513,7.009572041227395,0.02,,
mismatch,3,PPO,123,119,2.0,-1,,,,0.04593403183863632,0.11087488857116602,0.13780209551590897,0.04878377102683356,0.0036292262375354767,0.19121805092487065,7.618248412317801,0.0225,,
mismatch,3,PPO,42,119,2.0,-1,,,,0.045142884325376983,0.11052688409523712,0.13542865297613094,0.049760295963489715,0.006632789969444275,0.186727873925259,7.469086224176822,0.0225,,
pulse,2,Linear,-1,100,0.0,200,0.5,,,1.5962164174960438,2.66189737507866,4.788649252488131,2.884074643438245,4.795413613319397,0.4232440171507826,10.447308134245656,0.0,15.548894166946411,8.191952929716205
pulse,2,LQR,-1,100,0.0,200,,,,0.4497768556896956,1.028457961652213,1.349330567069087,0.10600737859437495,0.005836308002471924,0.17833768173108877,6.0311464180365295,0.01,15.000048637390137,2.453201316334122
pulse,2,SMC,-1,100,0.0,200,,16.0,0.5,0.49215618097505914,1.071876957293067,1.4764685429251774,0.1592440596425239,0.012399137020111084,0.19702978042461633,8.868784503642862,0.02,15.000078678131104,2.67064718377605
pulse,2,PPO,1024,100,0.0,200,,,,0.3597241091744778,0.9235581024512539,1.0791723275234333,0.06825267325764821,0.06020742654800415,0.2490681140425794,11.608772076043525,0.025,15.000596046447754,1.909479943433063
pulse,2,PPO,123,100,0.0,200,,,,0.3970023929323391,0.9502702488895598,1.1910071787970173,0.0820955997907821,0.08557325601577759,0.24617088140171958,10.80284910761014,0.02,14.993513107299805,2.115326482121513
pulse,2,PPO,42,100,0.0,200,,,,0.4052913954153623,0.9568891614372909,1.215874186246087,0.13015732840623384,0.038045644760131836,0.3026523217187261,13.256275862827454,0.025,15.006716251373291,2.1758926722837324
pulse,2,Linear,-1,101,0.0,200,0.5,,,1.6675014257406258,2.3742079147987836,5.0025042772218775,2.9255781523239466,4.95170783996582,0.4042699914657861,6.237473534820083,0.0,16.238086223602295,6.626396914174901
pulse,2,LQR,-1,101,0.0,200,,,,0.4173125788516807,1.0049643381572895,1.2519377365550421,0.10006205332867893,0.005171835422515869,0.19088676341698715,6.757772733409118,0.01,15.000061988830566,2.3837467488364794
pulse,2,SMC,-1,101,0.0,200,,16.0,0.5,0.4572944209565651,1.0552484806146576,1.3718832628696953,0.1541309212276965,0.01164466142654419,0.21266797226403275,10.684759062477232,0.025,14.999984741210938,2.6396387854396406
pulse,2,PPO,1024,101,0.0,200,,,,0.3343149363672932,0.906879417291895,1.0029448091018796,0.06805331619847337,0.06096625328063965,0.23312894594936895,11.346509593268095,0.025,14.986528873443604,1.8721442763549994
pulse,2,PPO,123,101,0.0,200,,,,0.36972524112141564,0.9336373234992786,1.109175723364247,0.08129487919080773,0.08717203140258789,0.24247195567944996,11.588804428358607,0.0225,14.972460269927979,2.0742617586108656
pulse,2,PPO,42,101,0.0,200,,,,0.3802648573828952,0.9389651642397987,1.1407945721486858,0.12908480265810165,0.039906322956085205,0.2576452674265217,10.701936628622128,0.0225,14.983872890472412,2.131897071784186
pulse,2,Linear,-1,102,0.0,200,0.5,,,2.231309874916909,3.033292911785105,6.693929624750727,2.820562133450567,4.636384874582291,0.5611254187147516,11.553807665983285,0.0,15.114465713500977,7.8156174701541214
pulse,2,LQR,-1,102,0.0,200,,,,0.5841763694896436,1.2285327289263028,1.752529108468931,0.11024231625789846,0.00684279203414917,0.26123148314565736,10.005883237419145,0.0175,15.000016212463379,3.0563412497969185
pulse,2,SMC,-1,102,0.0,200,,16.0,0.5,0.6541227402296367,1.2857426829278769,1.96236822068891,0.14385781968357386,0.010208368301391602,0.294068038945221,14.672998383121495,0.035,14.998250007629395,3.2898891533618393
pulse,2,PPO,1024,102,0.0,200,,,,0.4119626712119818,1.0714496622122585,1.2358880136359456,0.06682900644056959,0.06163442134857178,0.41190114968509745,24.643978859377857,0.06,14.997916221618652,2.1143610400022634
pulse,2,PPO,123,102,0.0,200,,,,0.463176933034375,1.097821892280401,1.3895307991031252,0.07776659663858605,0.08765453100204468,0.35588505172967316,18.665674422798695,0.04,14.991236209869385,2.407098770146235
pulse,2,PPO,42,102,0.0,200,,,,0.4641435966658207,1.0911582200261225,1.3924307899974622,0.12562479892814601,0.04044985771179199,0.38314886427393874,20.216950849276454,0.0425,14.995655536651611,2.4167595018183268
pulse,2,Linear,-1,103,0.0,200,0.5,,,2.4555758890120662,3.2614257223767398,7.3667276670362,2.8877051259264532,4.803900182247162,0.6072523415906174,12.843876581720227,0.0,15.577290058135986,8.196864044043556
pulse,2,LQR,-1,103,0.0,200,,,,0.511201949010244,1.0681659605911316,1.5336058470307317,0.1048557816395237,0.005798816680908203,0.26832694207701335,11.269486429807714,0.02,15.000043869018555,2.4813438837476705
pulse,2,SMC,-1,103,0.0,200,,16.0,0.5,0.5445100985942966,1.1137411887459399,1.6335302957828897,0.15618209239601352,0.01177603006362915,0.2901218619274544,16.49716714455057,0.0425,14.99980640411377,2.748691590762331
pulse,2,PPO,1024,103,0.0,200,,,,0.3791634803194652,0.9370028979416359,1.1374904409583955,0.06803166681187756,0.060856640338897705,0.3167907352236441,16.524761172996264,0.0425,14.993673324584961,1.8950747172881048
pulse,2,PPO,123,103,0.0,200,,,,0.4229115751573502,0.9677608803846884,1.2687347254720505,0.08115284166724225,0.08681422472000122,0.3134395066750912,16.810067845722113,0.04,14.985715866088867,2.1153870733658695
pulse,2,PPO,42,103,0.0,200,,,,0.43108309855849536,0.9723460051925937,1.293249295675486,0.12892762240436342,0.039445698261260986,0.31865447393602264,15.598553108574988,0.04,14.99366807937622,2.1726908117755137
pulse,2,Linear,-1,104,0.0,200,0.5,,,2.292148626343667,3.0587076253558885,6.876445879031,2.879354993870229,4.827549159526825,0.5418061200631527,8.93769591612473,0.0,16.99290657043457,6.619203350733762
pulse,2,LQR,-1,104,0.0,200,,,,0.5562367607604833,1.1370278403891914,1.66871028228145,0.10605203532786281,0.005983114242553711,0.32627220670794593,14.955619703279048,0.03,14.999969482421875,2.4800075540847297
pulse,2,SMC,-1,104,0.0,200,,16.0,0.5,0.6232125339619289,1.1888954254785604,1.8696376018857868,0.1568182999337161,0.011984586715698242,0.3638113569107637,20.734030626500555,0.0525,14.998658657073975,2.7272868695395505
pulse,2,PPO,1024,104,0.0,200,,,,0.46510324234658496,1.0390901263524472,1.3953097270397548,0.06789816375591873,0.060580670833587646,0.4566349657879506,27.4205766764248,0.0775,15.00393533706665,1.8900722926436224
pulse,2,PPO,123,104,0.0,200,,,,0.4984381252068311,1.0625274193642125,1.4953143756204932,0.08093856856870799,0.08616739511489868,0.43015176728553606,24.65823085688069,0.055,14.996872425079346,2.10977747751891
pulse,2,PPO,42,104,0.0,200,,,,0.505011444652789,1.0656686055201217,1.5150343339583672,0.12891767459151185,0.03872406482696533,0.42945616962643635,24.685290804959806,0.0625,15.00023078918457,2.1640248069938144
pulse,2,Linear,-1,105,0.0,200,0.5,,,1.8011483712584797,2.5196790068831776,5.4034451137754385,2.8818967839082084,4.82332444190979,0.4601864664260289,7.863372700461858,0.0,16.78885316848755,7.0541315195868854
pulse,2,LQR,-1,105,0.0,200,,,,0.4633689554282778,1.088612471283975,1.3901068662848333,0.10647586050132911,0.0062184929847717285,0.2541567341259784,11.138429701707736,0.02,14.999996185302734,2.651392435580863
pulse,2,SMC,-1,105,0.0,200,,16.0,0.5,0.5143983095353245,1.1510457338303641,1.5431949286059734,0.14985492078150497,0.010867655277252197,0.2738633698238635,15.337280713565418,0.0375,14.999984741210938,2.948638644708849
pulse,2,PPO,1024,105,0.0,200,,,,0.34480871257456586,0.9520786446694752,1.0344261377236976,0.06749249423313657,0.061465442180633545,0.3245921208525536,18.024129339038264,0.0425,14.996391773223877,1.909630311527915
pulse,2,PPO,123,105,0.0,200,,,,0.38856839668702453,0.9834335518561718,1.1657051900610735,0.07920859013626605,0.08769750595092773,0.32190243567240207,17.266547024353297,0.04,14.984976768493652,2.166817774764489
pulse,2,PPO,42,105,0.0,200,,,,0.3983668549015734,0.9822126143008073,1.1951005647047201,0.1269261217503636,0.04048043489456177,0.35455451280510336,17.97033024940247,0.0425,14.985564708709717,2.2061531105963743
pulse,2,Linear,-1,106,0.0,200,0.5,,,2.4002210628907084,3.2154791501828797,7.2006631886721255,2.845772091989164,4.709581136703491,0.6071303057254401,12.790629490621349,0.0,15.404247045516968,7.974353796955365
pulse,2,LQR,-1,106,0.0,200,,,,0.6388210638099933,1.2500712135619647,1.91646319142998,0.11140758840850105,0.006941854953765869,0.31557595213403633,13.599077272616896,0.0275,14.999984741210938,2.9628986222252474
pulse,2,SMC,-1,106,0.0,200,,16.0,0.5,0.6884547734738762,1.302825609143532,2.0653643204216285,0.14540902679257187,0.010263919830322266,0.3339219069334956,18.381546175167998,0.05,14.99861478805542,3.2292273579749153
pulse,2,PPO,1024,106,0.0,200,,,,0.4625408830315088,1.0673451899029098,1.3876226490945265,0.06757917374740412,0.06177854537963867,0.4748945350844664,26.60909931155742,0.055,14.992812156677246,2.024011288672241
pulse,2,PPO,123,106,0.0,200,,,,0.5131156321135771,1.0992482021610048,1.5393468963407315,0.07875312416365852,0.08805757761001587,0.4173896350616826,21.745831935236584,0.05,14.986476421356201,2.324053758291982
pulse,2,PPO,42,106,0.0,200,,,,0.5191361166196948,1.0988449406236136,1.5574083498590847,0.1263700894275565,0.04082673788070679,0.44240414902121944,23.10180448634763,0.05,14.989648818969727,2.3565603066699126
pulse,2,Linear,-1,107,0.0,200,0.5,,,2.564244646465999,3.3574737954020972,7.692733939397996,2.9091812751175445,4.864197015762329,0.6150482901281438,12.797726771394398,0.0,15.631261348724365,8.24978106650547
pulse,2,LQR,-1,107,0.0,200,,,,0.5159341256408654,1.0911247371544568,1.5478023769225961,0.10035566265844269,0.005322813987731934,0.2672141291116638,9.86947481649132,0.015,14.99999713897705,2.453291833688
pulse,2,SMC,-1,107,0.0,200,,16.0,0.5,0.574794248570181,1.1545183090865636,1.724382745710543,0.1507321200850937,0.01091378927230835,0.288652638161768,14.740694699763814,0.035,14.998720169067383,2.780604640726204
pulse,2,PPO,1024,107,0.0,200,,,,0.4037701489813378,0.9750504949194361,1.2113104469440135,0.0677907294191328,0.061689913272857666,0.3800591929557912,19.198895805505497,0.04,14.97930383682251,1.8639996958924319
pulse,2,PPO,123,107,0.0,200,,,,0.44582208066231144,1.0002507334096802,1.3374662419869343,0.0802148445336907,0.0885116457939148,0.34222711994315025,16.661050636015137,0.035,14.956984996795654,2.088100371011232
pulse,2,PPO,42,107,0.0,200,,,,0.45221437986069984,1.003999037050011,1.3566431395820995,0.12764665806367073,0.04140591621398926,0.34231585081192917,15.74586679063923,0.035,14.967572212219238,2.143419303027774
pulse,2,Linear,-1,108,0.0,200,0.5,,,1.7367079022618401,2.400519643368071,5.210123706785521,2.877840144030842,4.826332867145538,0.4434368533089274,6.868422894327259,0.0,17.004714012145996,6.551241234167298
pulse,2,LQR,-1,108,0.0,200,,,,0.4385362282420136,1.0259137226491795,1.3156086847260409,0.10620321149443403,0.005980551242828369,0.2090403224765067,7.428992029339375,0.01,15.000001907348633,2.4744212659288993
pulse,2,SMC,-1,108,0.0,200,,16.0,0.5,0.4711091898479255,1.0730867563583115,1.4133275695437766,0.15744415125637143,0.012096524238586426,0.22107800037442496,12.33509497628727,0.0325,14.999947547912598,2.713561445094682
pulse,2,PPO,1024,108,0.0,200,,,,0.3390691776489738,0.9113219600841762,1.0172075329469215,0.06795455912059103,0.06047987937927246,0.23288739764333663,11.374163790125408,0.0275,15.004469871520996,1.8935648351212713
pulse,2,PPO,123,108,0.0,200,,,,0.37717670733488456,0.9409567164071145,1.1315301220046536,0.08114823710495307,0.08598566055297852,0.24250817362061164,12.344250707226696,0.0275,14.997762680053711,2.1105531695859496
pulse,2,PPO,42,108,0.0,200,,,,0.3874700180164299,0.945050103615718,1.1624100540492897,0.12915235486479454,0.03851526975631714,0.23096615506192097,10.973737431602515,0.0275,15.002838134765625,2.1660805531031455
pulse,2,Linear,-1,109,0.0,200,0.5,,,1.7718354239502452,2.7170195290128145,5.315506271850736,2.877924840391418,4.773277997970581,0.4659452133456668,10.761376891771402,0.0,15.438325643539429,8.15202691780394
pulse,2,LQR,-1,109,0.0,200,,,,0.5054213999796129,1.0642845829935932,1.5162641999388389,0.10265299147799795,0.00550466775894165,0.25575841096184365,9.13145003795888,0.0125,15.000053882598877,2.4092260653394
pulse,2,SMC,-1,109,0.0,200,,16.0,0.5,0.5615315687148239,1.1137237787434497,1.684594706144472,0.15580003536133855,0.011936545372009277,0.2827754506476261,13.33769211335226,0.0325,15.001109600067139,2.648542229966515
pulse,2,PPO,1024,109,0.0,200,,,,0.40052200652154185,0.9593023656594025,1.2015660195646254,0.06798119472776666,0.06062877178192139,0.33933009246266693,16.366072620005713,0.035,15.001673221588135,1.8799545264788973
pulse,2,PPO,123,109,0.0,200,,,,0.44161780062886397,0.9849086524945172,1.3248534018865918,0.08127722794902914,0.08640062808990479,0.3258160639396332,15.319284888210541,0.03,14.993419170379639,2.0860693553156815
pulse,2,PPO,42,109,0.0,200,,,,0.4534034182186721,0.9893924462935608,1.3602102546560162,0.1292279355779842,0.03901803493499756,0.38023135348448434,18.59154429221796,0.0325,14.996963024139404,2.142151345197686
pulse,2,Linear,-1,110,0.0,200,0.5,,,2.0162802817964196,2.698333653925694,6.048840845389259,2.8197986362157046,4.704941481351852,0.4782801952370979,6.597784599093476,0.0,17.948699235916138,5.807639185765489
pulse,2,LQR,-1,110,0.0,200,,,,0.4934062227666384,1.0926759624852727,1.4802186682999152,0.10720960486588287,0.006279647350311279,0.23241836001974323,8.832751356310075,0.01,15.000027656555176,2.6411580660737197
pulse,2,SMC,-1,110,0.0,200,,16.0,0.5,0.5317802130672786,1.1445328147784932,1.5953406392018359,0.15254695186920372,0.011387884616851807,0.24012426291964564,12.53231433577998,0.03,15.000480651855469,2.912327261511885
pulse,2,PPO,1024,110,0.0,200,,,,0.35233364535878076,0.9645922084926657,1.0570009360763424,0.06740239584519539,0.06080371141433716,0.30874426426955887,17.06619716075847,0.04,14.99826717376709,1.920736083640388
pulse,2,PPO,123,110,0.0,200,,,,0.3955620554227812,0.9937105979698968,1.1866861662683437,0.07926500776069767,0.08629697561264038,0.29281884730977015,15.282385211271023,0.035,14.994458198547363,2.172474517825231
pulse,2,PPO,42,110,0.0,200,,,,0.39976067389829933,0.9870511921966065,1.1992820216948978,0.12751233554732652,0.03895461559295654,0.3293250656113066,14.645010152682685,0.0325,14.999382495880127,2.1972761072823084
pulse,2,Linear,-1,111,0.0,200,0.5,,,2.629994887675926,3.5456680402648275,7.889984663027778,2.936876044965085,4.94509744644165,0.6233599374530618,13.508112445462622,0.0,15.888088703155518,8.39355524573753
pulse,2,LQR,-1,111,0.0,200,,,,0.6376832401409361,1.2356213426697031,1.9130497204228083,0.10172315238526573,0.0051253437995910645,0.37345532263880565,17.579024179862063,0.035,15.000474452972412,2.3739517612188163
pulse,2,SMC,-1,111,0.0,200,,16.0,0.5,0.6933821499005505,1.2674854292900706,2.0801464497016515,0.1571831662023877,0.0124625563621521,0.4009940613373566,22.669028205850307,0.06,15.002457618713379,2.531905136418654
pulse,2,PPO,1024,111,0.0,200,,,,0.5772821791601659,1.1928782944393486,1.7318465374804977,0.06869910526330825,0.06003826856613159,0.5875103773916154,37.598442369854006,0.1075,14.995492935180664,1.9214016968078578
pulse,2,PPO,123,111,0.0,200,,,,0.5925860729878296,1.1994439512139827,1.7777582189634888,0.08342556450745942,0.0855093002319336,0.5203725948855467,31.44693845505168,0.0725,14.988621711730957,2.0996616296192157
pulse,2,PPO,42,111,0.0,200,,,,0.6073041058386229,1.206795908598327,1.821912317515869,0.13166879062299375,0.03803342580795288,0.5251861574811085,31.85623304607857,0.0775,15.00470781326294,2.1649925842306654
pulse,2,Linear,-1,112,0.0,200,0.5,,,2.225975551918855,2.911286158034662,6.677926655756565,2.8322854693289155,4.728906750679016,0.5324245439540418,7.618943079340133,0.0,17.797263383865356,5.986442985671077
pulse,2,LQR,-1,112,0.0,200,,,,0.4565918636055398,1.0749510103671243,1.3697755908166196,0.10790489120753827,0.006341338157653809,0.24198450436599456,8.53888128255476,0.01,15.000001430511475,2.5946055631574927
pulse,2,SMC,-1,112,0.0,200,,16.0,0.5,0.5226192878859608,1.1345709897138858,1.5678578636578826,0.1541117303027415,0.01156848669052124,0.2529389288065295,12.891592528178348,0.03,14.999847888946533,2.8684130109457384
pulse,2,PPO,1024,112,0.0,200,,,,0.34714373628936357,0.9487003129880552,1.0414312088680906,0.06761706714736826,0.060762643814086914,0.2796608875331439,13.539259230006719,0.03,14.998667240142822,1.8956013528435534
pulse,2,PPO,123,112,0.0,200,,,,0.3944234971347221,0.9810719327554274,1.1832704914041663,0.07977526940773298,0.08627861738204956,0.2773071098283045,13.382705702558614,0.03,14.992760181427002,2.1431998603175675
pulse,2,PPO,42,112,0.0,200,,,,0.4007855664237293,0.9776688723324753,1.202356699271188,0.12793351728239177,0.03889334201812744,0.2761937115815215,12.024982188278086,0.0275,14.998805522918701,2.180635940978554
pulse,2,Linear,-1,113,0.0,200,0.5,,,1.7178188042648614,2.317376920612849,5.153456412794584,2.8836172936875144,4.8651933670043945,0.4300554172133567,6.346715563015444,0.0,16.40798330307007,6.070328049547044
pulse,2,LQR,-1,113,0.0,200,,,,0.6383335069599945,1.2389363728914013,1.9150005208799834,0.10719958304163114,0.005977511405944824,0.29810842369685464,11.56708745261841,0.02,14.999603271484375,2.496417273512453
pulse,2,SMC,-1,113,0.0,200,,16.0,0.5,0.6998724756593617,1.2912733198991233,2.099617426978085,0.15980668630404973,0.01232212781906128,0.3394588989802904,17.218411253310773,0.045,14.99629020690918,2.7280828572012745
pulse,2,PPO,1024,113,0.0,200,,,,0.5360274092291953,1.1529136030427156,1.608082227687586,0.0683506769300611,0.06035858392715454,0.48711246952525994,26.981963531594456,0.06,14.99402666091919,1.9219393122533512
pulse,2,PPO,123,113,0.0,200,,,,0.5648111096573243,1.1575927751843125,1.6944333289719729,0.08218908242099447,0.08588260412216187,0.41031890386655145,20.39339937255508,0.045,14.985593318939209,2.1356091668588384
pulse,2,PPO,42,113,0.0,200,,,,0.5745120496587427,1.1640491842309935,1.723536148976228,0.13011504958073297,0.03836667537689209,0.3963765040077176,18.872629689113506,0.0425,15.004064083099365,2.1974056568460085
pulse,2,Linear,-1,114,0.0,200,0.5,,,2.076179868550174,2.9566746885649793,6.228539605650521,2.925804300808612,4.909978747367859,0.5330576556096053,11.46156938510585,0.0,15.781692266464233,8.324428516389126
pulse,2,LQR,-1,114,0.0,200,,,,0.4156973755416009,1.005676026104105,1.2470921266248027,0.10168185693292338,0.005273401737213135,0.20179612914483103,6.657832766803117,0.01,15.0,2.4000987414669117
pulse,2,SMC,-1,114,0.0,200,,16.0,0.5,0.4629853013957094,1.0492631909675514,1.3889559041871282,0.15643874158001977,0.01203066110610962,0.20877395347163935,9.89056651063671,0.025,14.999849796295166,2.6193906627688093
pulse,2,PPO,1024,114,0.0,200,,,,0.34090662001015143,0.9104613598915334,1.0227198600304543,0.06835051966302189,0.060626447200775146,0.20949223018866822,8.244881305677424,0.0175,14.988351345062256,1.8987831269108242
pulse,2,PPO,123,114,0.0,200,,,,0.37663028992136516,0.9367068323133253,1.1298908697640955,0.08221351204692949,0.08656591176986694,0.23263419419527054,9.965614005079873,0.0175,14.981276512145996,2.0947653160138584
pulse,2,PPO,42,114,0.0,200,,,,0.38980230503248753,0.9438525297765075,1.1694069150974626,0.13010223816942285,0.0391964316368103,0.34413797084121334,14.07909820828142,0.02,14.993171691894531,2.156621049607719
pulse,2,Linear,-1,115,0.0,200,0.5,,,1.808273243252575,2.4744293153355783,5.424819729757725,2.924693360740756,4.942239463329315,0.4777164363169908,7.5341281065996455,0.0,16.491010189056396,6.9302642234225775
pulse,2,LQR,-1,115,0.0,200,,,,0.4368756705129028,0.9822189776572995,1.3106270115387084,0.09728092774978758,0.0046002864837646484,0.19965720694237027,6.142415581316268,0.01,14.999951839447021,2.272076654831754
pulse,2,SMC,-1,115,0.0,200,,16.0,0.5,0.489338700517707,1.0175483868334083,1.468016101553121,0.15361266342900048,0.012264788150787354,0.21460301703004836,8.39314618075476,0.0175,14.99998426437378,2.4365091838674684
pulse,2,PPO,1024,115,0.0,200,,,,0.3625930015412674,0.9065631172341055,1.0877790046238023,0.06850407154149847,0.05987733602523804,0.2355576753244733,8.372740598475971,0.015,15.001475811004639,1.8793032585471794
pulse,2,PPO,123,115,0.0,200,,,,0.3965912186573565,0.9285202206058001,1.1897736559720695,0.08292989590331729,0.0851554274559021,0.2380705739643211,9.148804853901517,0.015,14.995582103729248,2.044950730269265
pulse,2,PPO,42,115,0.0,200,,,,0.4087394436121495,0.934167391540082,1.2262183308364485,0.13147096634830957,0.03773927688598633,0.3137634442445643,11.749347596440192,0.015,15.005757331848145,2.106092123092333
pulse,2,Linear,-1,116,0.0,200,0.5,,,1.767965662013662,2.625448391851156,5.303896986040986,2.8453528583049774,4.692681401968002,0.4665060202379774,9.745559876923856,0.0,15.03252124786377,7.796362676282428
pulse,2,LQR,-1,116,0.0,200,,,,0.5013211113071736,1.1109909700546758,1.503963333921521,0.10783528852747915,0.006377160549163818,0.19292111033783768,6.628950897895546,0.01,15.000000476837158,2.681698600427984
pulse,2,SMC,-1,116,0.0,200,,16.0,0.5,0.5547701019912971,1.1668806647088008,1.664310305973891,0.15195460100140837,0.011275947093963623,0.20543159251775747,9.365948977477489,0.02,14.999261379241943,2.9533661391808472
pulse,2,PPO,1024,116,0.0,200,,,,0.36252356955126636,0.9777204367443411,1.0875707086537991,0.06738813297340164,0.06090480089187622,0.3118772202187643,16.4298958144108,0.035,14.9986891746521,1.9360946024031336
pulse,2,PPO,123,116,0.0,200,,,,0.40477071116590935,1.0073062474522634,1.214312133497728,0.07916457888980706,0.0864722728729248,0.2735509944712729,12.944168196441456,0.025,14.994084358215332,2.193447006263988
pulse,2,PPO,42,116,0.0,200,,,,0.40823882564217945,1.0008127648286804,1.2247164769265382,0.12735536147230936,0.03914225101470947,0.2729512831089354,12.660235443705998,0.0275,14.999031066894531,2.217595234879325
pulse,2,Linear,-1,117,0.0,200,0.5,,,2.5007052921000263,3.3771844259435935,7.5021158763000795,2.9309123235720174,4.923889636993408,0.6069407538880136,13.03224378808538,0.0,15.821347951889038,8.351984602153598
pulse,2,LQR,-1,117,0.0,200,,,,0.49009099888986135,1.0489807711298287,1.470272996669584,0.10103772250636492,0.005186140537261963,0.2967395685419612,12.511827226761904,0.02,15.000001907348633,2.3903610903575125
pulse,2,SMC,-1,117,0.0,200,,16.0,0.5,0.549979705892268,1.0920832532966784,1.6499391176768037,0.15604391489407898,0.012010931968688965,0.32461738508426063,16.97840158346318,0.0425,15.00102710723877,2.602989263044883
pulse,2,PPO,1024,117,0.0,200,,,,0.4088777082493019,0.9643615017436842,1.2266331247479059,0.06837944044835037,0.0606498122215271,0.401956370866804,23.097602279658926,0.0475,14.987686157226562,1.8991639085614413
pulse,2,PPO,123,117,0.0,200,,,,0.4410671349127134,0.9861032277219633,1.3232014047381402,0.08229623454404467,0.08664155006408691,0.3841737650353415,20.816795380270452,0.0425,14.98046350479126,2.092095555793216
pulse,2,PPO,42,117,0.0,200,,,,0.4528360701694849,0.9928772075675215,1.3585082105084547,0.13017862423518559,0.03928720951080322,0.377188915075581,20.145463722719576,0.0475,14.992966651916504,2.154703367862906
pulse,2,Linear,-1,118,0.0,200,0.5,,,1.548577968542118,2.3537094477997837,4.645733905626354,2.884000649790705,4.825993537902832,0.4149724342430619,7.549772220330076,0.0,16.581586599349976,7.100444862795113
pulse,2,LQR,-1,118,0.0,200,,,,0.46903754483694743,1.081024014672267,1.4071126345108425,0.10631934712054553,0.00617372989654541,0.2137275489459815,7.195037359048129,0.01,14.999921798706055,2.6076386688156656
pulse,2,SMC,-1,118,0.0,200,,16.0,0.5,0.5142770691551052,1.140707621768848,1.5428312074653154,0.15115442598399556,0.01105642318725586,0.22037296083067445,9.8816720831159,0.0175,14.999862670898438,2.904674455606893
pulse,2,PPO,1024,118,0.0,200,,,,0.3504940714975099,0.9461648500003575,1.0514822144925298,0.06755874018518278,0.061329662799835205,0.2592149618409221,12.8555047929453,0.0275,14.998011589050293,1.8953981311407997
pulse,2,PPO,123,118,0.0,200,,,,0.39416840893440164,0.9781213886522718,1.182505226803205,0.07946102937430512,0.0874672532081604,0.2509998628809268,11.542642951160701,0.0225,14.987618446350098,2.146570308717774
