scenario,node,method,model_name,train_seed,test_seed,mismatch,pulse_step,mae,steady_l1,final_l1,energy_u,saturation_fraction,mean_post_pulse_error
pulse,3,SAC,sac_continuous_hopfield_node3_screen_100000steps_seed_42,42,106,0.0,200,0.2874346877268654,0.08590166578874175,0.05364429950714111,17.39047372750523,0.02,1.2641349285470314
pulse,3,SAC,sac_continuous_hopfield_node3_screen_100000steps_seed_42,42,107,0.0,200,0.23827703230598585,0.08400236507072861,0.051256656646728516,17.0941841717657,0.02,1.3060339892755692
pulse,3,SAC,sac_continuous_hopfield_node3_screen_100000steps_seed_42,42,108,0.0,200,0.2643966863004619,0.08569609233534631,0.05516231060028076,12.54364241721095,0.02,1.2936459802165257
pulse,3,SAC,sac_continuous_hopfield_node3_screen_100000steps_seed_42,42,109,0.0,200,0.25199111935342733,0.08508879392419333,0.05421644449234009,17.326165572130442,0.02,1.297680641195519
pulse,3,SAC,sac_continuous_hopfield_node3_screen_100000steps_seed_42,42,110,0.0,200,0.2637439534766406,0.0855617361649135,0.054549455642700195,12.827465008997386,0.02,1.283827110008332
pulse,3,SAC,sac_continuous_hopfield_node3_screen_100000steps_seed_42,42,111,0.0,200,0.2953767770768166,0.08518372801488933,0.05532628297805786,21.05220522644749,0.02,1.311691941827795
pulse,3,SAC,sac_continuous_hopfield_node3_screen_100000steps_seed_42,42,112,0.0,200,0.2839274182102812,0.08572206090859792,0.05484133958816528,15.699663389617239,0.02,1.2847476977326755
pulse,3,SAC,sac_continuous_hopfield_node3_screen_100000steps_seed_42,42,113,0.0,200,0.2781636941766154,0.0857279947326507,0.0554545521736145,22.852747855076977,0.02,1.3012666926529277
pulse,3,SAC,sac_continuous_hopfield_node3_screen_100000steps_seed_42,42,114,0.0,200,0.25867486251355554,0.08487849523899732,0.05403947830200195,12.99661753501438,0.02,1.3094665712181164
pulse,3,SAC,sac_continuous_hopfield_node3_screen_100000steps_seed_42,42,115,0.0,200,0.2677525548118841,0.08476923946521164,0.05494803190231323,16.512483063038484,0.02,1.3127980500700611
pulse,3,SAC,sac_continuous_hopfield_node3_screen_100000steps_seed_42,42,116,0.0,200,0.2430396857384998,0.08561663852751623,0.05447268486022949,14.672723660143621,0.02,1.2818670712587474
pulse,3,SAC,sac_continuous_hopfield_node3_screen_100000steps_seed_42,42,117,0.0,200,0.23988279817488078,0.0847897263082825,0.053904831409454346,17.125814161079834,0.02,1.3107985868697885
pulse,3,SAC,sac_continuous_hopfield_node3_screen_100000steps_seed_42,42,118,0.0,200,0.27534301883865425,0.08525582913447309,0.053328514099121094,11.986715852200904,0.02,1.2872001869205516
pulse,3,SAC,sac_continuous_hopfield_node3_screen_100000steps_seed_42,42,119,0.0,200,0.27195618615941713,0.08466214105992774,0.054729163646698,22.5078649263667,0.02,1.3132213684707064
